id,conversation_id,lang,created_at,author_id,text,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.55251738625896e+18,1.552514419326095e+18,tl,2022-07-28 04:52:43,1.368558452495151e+18,"@krupukikanasin HAHAHAHHAH
https://t.co/VgsLmswLYS",0,0,0,0,"@krupukikanasin hahahahhah
https://t.co/VGSLMSWLYS",0.0,0.0
1.552517303580836e+18,1.552515672231465e+18,id,2022-07-28 04:52:24,1.368558452495151e+18,"@suddenlyadvvlts nahh iyyaa, takutnyaa data2 yang penting bisa kena jebol
https://t.co/VgsLmswLYS",0,0,0,0,"@suddenlyadvvlts nahh iyyaa, fear of important data can be broken
https://t.co/vgslmswlys",0.0,0.7
1.55251718195859e+18,1.552153539069514e+18,id,2022-07-28 04:51:55,1.368558452495151e+18,"@mindahpandas @txtfrombrand kenapaa yaa kominfo kalo bikin peraturan aneh aneh ajaa
https://t.co/VgsLmswLYS",0,0,0,0,"@mindahpandas @txtfrombrand Why is it Kominfo if you just make strange rules
https://t.co/vgslmswlys",-0.05,0.15
1.552516963888292e+18,1.55251592759747e+18,id,2022-07-28 04:51:03,1.368558452495151e+18,"@purpleann_10 hahahah, asli cape banget lama lama kayaa ginii
https://t.co/VgsLmswLYS",0,1,0,0,"@purpleann_10 hahahah, the original tired for a long time
https://t.co/vgslmswlys",-0.02500000000000001,0.6166666666666667
1.552516689874412e+18,1.552178241951379e+18,id,2022-07-28 04:49:57,1.368558452495151e+18,"@sannsain @convomfs HAHAHAH, obrolannya sangat tidak bermutu yaa kaa
https://t.co/VgsLmswLYS",0,0,0,0,"@sannsain @convomfs hahahah, the chat is very unqualified
https://t.co/vgslmswlys",0.2,0.3
1.552516569363665e+18,1.552178241951379e+18,id,2022-07-28 04:49:29,1.368558452495151e+18,"@isurn09 @convomfs hahhaha bisa pusing liat isi chat penuh sama tugas kuliah
https://t.co/VgsLmswLYS",0,0,0,0,"@isurn09 @convomfs hahhaha can be dizzy seeing the contents of the chat full of college assignments
https://t.co/vgslmswlys",0.35,0.55
1.552516352216166e+18,1.552178241951379e+18,id,2022-07-28 04:48:37,1.368558452495151e+18,"@blueberricandy @convomfs nahh iyyaa, takutnyaa kan kataa sandii jebol semuaa
https://t.co/VgsLmswLYS",0,0,1,0,"@blueberricandy @convomfs nahh iyyaa, afraid that the word Sandii is broken
https://t.co/vgslmswlys",-0.5,0.65
1.552516194111857e+18,1.552178241951379e+18,id,2022-07-28 04:47:59,1.368558452495151e+18,"@LVAR3IV @convomfs HAHAHAH, duhhh makin kesini kaga ada privasi banget yaa
https://t.co/VgsLmswLYS",0,0,0,0,"@Lvar3iv @convomfs hahahah, duhhh more and more here, there is a very privacy
https://t.co/vgslmswlys",0.175,0.475
1.552516082526654e+18,1.552178241951379e+18,id,2022-07-28 04:47:33,1.368558452495151e+18,"@Cahyak28 @convomfs iyyaa sihh, cuma kan kayak gaa enak banget jadi kayak di awasin gituu mau chattan sama orang
https://t.co/VgsLmswLYS",0,0,0,0,"@Cahyak28 @convomfs iyyaa anyway, it's just like not really good so it is like aware of it like that you want to chat with people
https://t.co/vgslmswlys",-0.04999999999999999,0.425
1.552515915014492e+18,1.552178241951379e+18,id,2022-07-28 04:46:53,1.368558452495151e+18,"@Yanefuru @convomfs cuma kan itu privasi kaaa, segala gmail jugaa bisa diintip
https://t.co/VgsLmswLYS",0,0,0,0,"@Yanefuru @convomfs just that's a privacy, all the gmail can be peeked
https://t.co/vgslmswlys",0.0,0.0
1.552515780343763e+18,1.552178241951379e+18,id,2022-07-28 04:46:21,1.368558452495151e+18,"@keken_tut @Urtrashbinn @convomfs TAUU YAA!! kenapaa sihh kominfo, kayaknya ada masalah banget deh sama warga indo
https://t.co/VgsLmswLYS",0,0,0,0,"@keken_tut @urtrashbinn @convomfs knows !! Why the Kominfo, I think there is a problem with Indo residents
https://t.co/vgslmswlys",0.0,0.0
1.552515631873831e+18,1.552178241951379e+18,id,2022-07-28 04:45:45,1.368558452495151e+18,"@am_bear2010 @convomfs tapi yaa tetep privasi kaa itu walaupun jarang dipakai
https://t.co/VgsLmswLYS",0,1,0,0,"@am_bear2010 @convomfs, but still, even though it is rarely used
https://t.co/vgslmswlys",0.3,0.9
1.552515552043602e+18,1.552178241951379e+18,tl,2022-07-28 04:45:26,1.368558452495151e+18,"@jakefshim @convomfs HAHAHHAHA, harus di kurangin kaaa
https://t.co/VgsLmswLYS",0,0,0,0,"@jakefshim @convomfs hahahhaha, harus di kuhin kaaa
https://t.co/VGSLMSWLYS",0.0,0.0
1.552515478358147e+18,1.552178241951379e+18,id,2022-07-28 04:45:09,1.368558452495151e+18,"@iddeungie @convomfs asli kaa, kesel bangettttt sumpahh, ngapain sii yaa kepo bangettt
https://t.co/VgsLmswLYS",0,0,0,0,"@iddeungie @Convomfs Original Kaa, I am very frustrated, what are you doing, what are you doing, what are you doing
https://t.co/vgslmswlys",-0.2675,0.505
1.55251524095635e+18,1.552178241951379e+18,tl,2022-07-28 04:44:12,1.368558452495151e+18,"@hueningbwhiyyih @convomfs HAHHAHAHAHAHAHA
https://t.co/VgsLmswLYS",0,0,0,0,"@hueningbwhiyyih @convomfs hahhahahahahaha
https://t.co/VGSLMSWLYS",0.0,0.0
1.552515176636641e+18,1.552178241951379e+18,id,2022-07-28 04:43:57,1.368558452495151e+18,"@rawxchy @convomfs privasi makin kebongkar lama lamaaa
https://t.co/VgsLmswLYS",0,0,0,0,"@rawxchy @convomfs Privacy is increasingly unloading for a long time
https://t.co/vgslmswlys",-0.05,0.4
1.552515058025898e+18,1.552178241951379e+18,id,2022-07-28 04:43:28,1.368558452495151e+18,"@gitaaachan @convomfs bisa bisa dia ikutan sleep call kaa wkwk
https://t.co/VgsLmswLYS",0,0,0,0,"@gitaaachan @convomfs can he join the sleep call kaa wkwk
https://t.co/vgslmswlys",0.0,0.0
1.55251498890378e+18,1.552178241951379e+18,id,2022-07-28 04:43:12,1.368558452495151e+18,"@taehyuqg @convomfs DUHHH, dah deh ahh makin aneh ajaa
https://t.co/VgsLmswLYS",0,0,0,0,"@Taehyuqg @convomfs duhhh, already more strange
https://t.co/vgslmswlys",-0.01666666666666667,0.4166666666666667
1.55251487993575e+18,1.552178241951379e+18,tl,2022-07-28 04:42:46,1.368558452495151e+18,"@Exczh @convomfs @binjessss HAHAHHAHAHH
https://t.co/VgsLmswLYS",0,0,0,0,"@Exczh @convomfs @binjessss hahahhahahh
https://t.co/VGSLMSWLYS",0.0,0.0
1.552514841100767e+18,1.552178241951379e+18,id,2022-07-28 04:42:37,1.368558452495151e+18,"@TerexxxO @biasa__ @convomfs iyyaa bisa jadii kaa
https://t.co/VgsLmswLYS",0,0,0,0,"@Terexxxo @biasa__ @convomfs iyyaa can be kaa
https://t.co/vgslmswlys",0.0,0.0
1.552514794044867e+18,1.552178241951379e+18,id,2022-07-28 04:42:25,1.368558452495151e+18,"@biasa__ @convomfs asli kaa, masa iyaa si sekepo itu samaa chat pribadi warga indo
https://t.co/VgsLmswLYS",0,0,0,0,"@biasa__ @convomfs Original Kaa, how come the Sekepo is the same as the personal chat of Indo citizens
https://t.co/vgslmswlys",0.125,0.3916666666666667
1.552514498593898e+18,1.552178241951379e+18,id,2022-07-28 04:41:15,1.368558452495151e+18,"@rmurmurm @convomfs hahahha, semuanyaa mau dicari tauuu anjir, apa banget yaa
https://t.co/VgsLmswLYS",0,0,0,0,"@rmurmurm @convomfs hahahha, everyone wants to be sought or anjir, what really
https://t.co/vgslmswlys",0.2,0.15
1.552514407703335e+18,1.552178241951379e+18,id,2022-07-28 04:40:53,1.368558452495151e+18,"@namakudibukumu @convomfs ahahahha saling membantu ya kaa
https://t.co/VgsLmswLYS",0,0,0,0,"@namakudibukumu @convomfs ahahahha helps each other
https://t.co/vgslmswlys",-0.125,0.375
1.552513869028856e+18,1.552178241951379e+18,id,2022-07-28 04:38:45,1.368558452495151e+18,"@morwentwilight @convomfs baguss kaa kalo gaa peduliii, emng aneh ajaa sgala mau liat chat pribadi
https://t.co/VgsLmswLYS",0,0,0,0,"@morwentwilight @convomfs is good if you don't care, it's just weird
https://t.co/vgslmswlys",0.09999999999999998,0.8
1.552513766822068e+18,1.552178241951379e+18,id,2022-07-28 04:38:20,1.368558452495151e+18,"@unlavbled @convomfs HAHAHAHAH, asli isinyaa cuma tugas kuliah doang yaa
https://t.co/VgsLmswLYS",0,0,0,0,"@unlavbled @convomfs hahahahah, the original contents are only assignments
https://t.co/vgslmswlys",0.1875,0.875
1.552513703639036e+18,1.552178241951379e+18,id,2022-07-28 04:38:05,1.368558452495151e+18,"@Luvvathe_x @convomfs HAHAHA, makin kesini makin aneh ajaa peraturannya
https://t.co/VgsLmswLYS",0,0,0,0,"@Luvvathe_x @convomfs hahaha, the more here the more weird the rules
https://t.co/vgslmswlys",0.175,0.6
1.552513578770412e+18,1.552178241951379e+18,id,2022-07-28 04:37:36,1.368558452495151e+18,"@bienaimejay @convomfs HAHAHAH, asli dahhh kesel banget, makin aneh ajaa yaa peraturannya
https://t.co/VgsLmswLYS",0,0,0,0,"@bienaimejay @convomfs hahahah, the original dahhh is really upset, the more weird the rules
https://t.co/vgslmswlys",0.14375,0.6125
1.552513477704462e+18,1.552178241951379e+18,id,2022-07-28 04:37:12,1.368558452495151e+18,"@septyj13_ @taewigyulvr_ @convomfs @noygyu @healingaahh @trashbeans_ @chiibeom13 @knjkth_ iyya kann, makin aneh ajaa asli deh makin kesiniiiii
https://t.co/VgsLmswLYS",0,0,0,0,"@septyj13_ @taewigyulvr_ @comvomfs @noygyu @healingaahh @trashbeans_ @chiibeom13 @knjkth_ iyya kann, the strange is the original more and more here
https://t.co/vgslmswlys",0.33125,0.475
1.552513318874599e+18,1.552178241951379e+18,id,2022-07-28 04:36:34,1.368558452495151e+18,"@rainclxudia @convomfs @Flowlylonely asli deh kaa, makin kesini peraturannya makin aneh aja yaa
https://t.co/VgsLmswLYS",0,0,0,0,"@rainclxudia @Convomfs @flowlylonely is the original, the more here the rules are the more weird
https://t.co/vgslmswlys",0.21875,0.6875
1.552513231641383e+18,1.552178241951379e+18,id,2022-07-28 04:36:13,1.368558452495151e+18,"@t4belajarikhlas @convomfs kayaknyaa gaa cuma sama pasangan deh
https://t.co/VgsLmswLYS",0,0,0,0,"@t4belajarikhlas @convomfs I don't think it's the same as the couple
https://t.co/vgslmswlys",0.0,0.125
1.552513142218826e+18,1.552178241951379e+18,id,2022-07-28 04:35:52,1.368558452495151e+18,"@eunsangsenpai @convomfs kayaknyaa gaa mungkin hoax deh kaaa
https://t.co/VgsLmswLYS",0,0,0,0,"@eunsangsenpai @convomfs I don't think it's possible
https://t.co/vgslmswlys",0.0,1.0
1.552513055237411e+18,1.552178241951379e+18,id,2022-07-28 04:35:31,1.368558452495151e+18,"@convomfs kenapaa makin kesini makin aneh yaa, segala mau tau deh ah isi chat pribadi
https://t.co/VgsLmswLYS",0,0,0,0,"@Convomfs Why is the more weird here, all you want to know the contents of the personal chat
https://t.co/vgslmswlys",0.0,0.6
1.552512829692924e+18,1.552178241951379e+18,id,2022-07-28 04:34:37,1.368558452495151e+18,"@athanorbs @morwentwilight @convomfs makin kesini makin aneh ajaa yaa, segala mauu tau isi chat pribadi
https://t.co/VgsLmswLYS",0,0,0,0,"@athanorbs @morwentwilight @convomfs The more here the more weird, all you want to know the contents of the personal chat
https://t.co/vgslmswlys",0.125,0.575
1.552512094318211e+18,1.552512094318211e+18,id,2022-07-28 04:31:42,1.368558452495151e+18,"Kominfo Lewat Aturan PSE Bisa Intip Pesan Whatsapp dan Gmail https://t.co/VgsLmswLYS 

#SECRET_NUMBER #SingtoPrachaya #SUHO jaemin",0,0,0,0,"Kominfo through PSE rules can peek at Whatsapp and Gmail messages https://t.co/vgslmswlys

#Secret_number #singtoprachaya #suho jaemin",0.0,0.0
1.552511893100569e+18,1.552511893100569e+18,id,2022-07-28 04:30:54,582532749.0,"https://t.co/Jd5L9W6hnt

mendingan migrasi ke telegram aja",0,0,0,0,"https://t.co/jd5l9w6hnt

It's better to just migrate to the telegram",0.5,0.5
1.552511756358009e+18,1.552511756358009e+18,id,2022-07-28 04:30:21,69183155.0,"Pakar siber mengungkapkan dengan aturan PSE Lingkup Privat, memungkinkan Kementerian Kominfo mengintip isi percakapan WhatsApp kalian. Kenapa dan Kok Bisa? https://t.co/CG8YXXEJOe",2,5,6,0,"Siber experts revealed that with the PSE rules of the private scope, allowing the Ministry of Communication and Information, peeking at the contents of your WhatsApp conversation. Why and how come? https://t.co/cg8yxxejoe",0.0,0.375
1.552509751166386e+18,1.552509751166386e+18,id,2022-07-28 04:22:23,1.475389272752493e+18,"Kominfo Lewat Aturan PSE Bisa Intip Pesan Whatsapp dan Gmail

https://t.co/QmIsn1pMrx",0,0,0,0,"Kominfo through PSE rules can peek at Whatsapp and Gmail messages

https://t.co/qmisn1pmrx",0.0,0.0
1.552508283784638e+18,1.552508283784638e+18,id,2022-07-28 04:16:33,118646322.0,"Aturan PSE, Kominfo Bisa Akses Percakapan WhatsApp Masyarakat https://t.co/oPbZKoHwHu",0,0,0,1,"PSE Rules, Communication and Information can access Whatsapp Conversation Community https://t.co/opbzkohwhu",0.0,0.0
1.552505756590952e+18,1.552185109050077e+18,id,2022-07-28 04:06:31,9.423237933551944e+17,"@aimrod Iyesh.. Semua negara skrg mulai ngarahnya ke nol privacy dan kebanyakan org setuju2 aja privacy digerus demi kemudahan. Semua transaksi bisa dilacak, sampai2 ke percakapan aja harus bisa diintip.. 😬
Tech can liberate us.. Or enslave us. Choose wisely
https://t.co/YkeyA2GXVh",0,1,2,2,"@Aimrod IYESH .. All countries now are starting to go to zero privacy and most people agree that privacy is crushed for convenience. All transactions can be tracked, up to the conversation, it must be peeking .. 😬
Tech can liberate us ... or enselave us. Choose Wisely
https://t.co/ykeya2gxvh",0.275,0.4
1.55249799510657e+18,1.55249799510657e+18,id,2022-07-28 03:35:40,1.082123672331026e+18,"Jadi sekarang sekiranya ada yang gosipin kita di grup whatsapp, kominfo tau?",0,1,0,0,"So now if someone is gossipin in the WhatsApp group, Kominfo know?",0.0,0.0
1.552496629969998e+18,1.552496629969998e+18,id,2022-07-28 03:30:15,1.548677847044465e+18,"Nah..

Aturan PSE Bikin Kominfo Bisa Intip Percakapan WhatsApp? https://t.co/ON70TPksEg",0,0,0,0,"Now..

PSE rules make Kominfo peek at WhatsApp conversations? https://t.co/on70tpkseg",0.0,0.0
1.552495537978769e+18,1.552495537978769e+18,id,2022-07-28 03:25:54,1.552111695115432e+18,"Waduh, Aturan Penyelenggara Sistem Elektronik (PSE), Kominfo bisa sadap percakapan Whatsapp dan Gmail

#pse #kominfo #privasi

https://t.co/N93ywI4nsP",0,0,0,0,"Wow, the rules for organizing electronic systems (PSE), Kominfo can tap WhatsApp and Gmail conversations

#PSE #Kominfo #Privasi

https://t.co/n93ywi4nsp",0.1,1.0
1.552494900414923e+18,1.552494900414923e+18,id,2022-07-28 03:23:22,1.453173401342779e+18,Apa Itu PSE Lingkup Privat Milik Kominfo? Disebut Bisa Sadap WhatsApp secara Terang-terangan https://t.co/jRfMsYesUG,0,0,0,0,What is the PSE of the Ministry of Communication and Information Private? Called Can Tap WhatsApp openly https://t.co/jrfmsyesug,0.0,0.4375
1.55249449909966e+18,1.55249449909966e+18,id,2022-07-28 03:21:47,602593737.0,"Rezim paranoid!!!
Gk ada lagi yg namax privasi 🤣🤣🤣🤣 https://t.co/yFP71zilpU",0,2,4,0,"Paranoid regime !!!
There is no more privacy name 🤣🤣🤣🤣 https://t.co/yfp71zilpu",-0.25,0.5
1.552493479821214e+18,1.552493479821214e+18,id,2022-07-28 03:17:44,1.095722744170201e+18,"https://t.co/fW3XDoHkfx aturan kismin!!! coba kalau bs monitor WA, HARUN MASIKU & BENDUM YG BARU KABUR BS CARI APA TIDAK?!!!!!",0,0,0,0,"https://t.co/fw3xdohkfx Kismin Rules !!! Try it if you can monitor WA, my mission is a new mission & the new running can be looking for it or not? !!!!!",0.2762562144886364,0.4545454545454545
1.552493139159839e+18,1.552453823674782e+18,id,2022-07-28 03:16:22,7.541375696384901e+17,"@convomf Berarti kalau lagi nyapa ayangnya di WhatsApp jangan lupa nyapa orang2 kominfo juga ya.
""Pagi ayang dan juga bapak ibu kominfo yang sedang memantau 🙏""",0,0,57,0,"@Convomf means that if you say hello on WhatsApp, don't forget to say hello to the Communication and Information.
""Morning Ayang and also the ladies and gentlemen of the Communication and Information",0.0,0.0
1.552492435745681e+18,1.552492435745681e+18,en,2022-07-28 03:13:35,1.311181434262974e+18,Kominfo when reading @senaphrxdite whatsapp https://t.co/2aVynb1QUT https://t.co/DzF2VsjODO,0,1,0,0,Kominfo when reading @senaphrxdite whatsapp https://t.co/2aVynb1QUT https://t.co/DzF2VsjODO,0.0,0.0
1.5524889685243e+18,1.552153539069514e+18,id,2022-07-28 02:59:48,254280072.0,"@akundeactive @gamapraa @txtfrombrand nah ini yg gw pikir pas baca ketentuannya si, bahkan pihak whatsapp sendiri ga bisa liat, lah kenapa kominfo bisa liat, gimana caranya?",0,0,0,0,"@akundeactive @gamapraa @txtfrombrand Now this is what I think when I read the conditions, even WhatsApp itself can't see, why is Kominfo can see, how to do it?",0.0,0.0
1.552488228287963e+18,1.552488215990247e+18,id,2022-07-28 02:56:52,1.518454112429683e+18,"Pasal baru ini perlu amat diperhatikan oleh kominfo sendiri agar tidak kontra-produktif di masyarakat.
.
#whatsapp #kominfo #indonesiajuara",1,1,1,0,"This new article needs to be considered by the Ministry of Communication and Information itself so as not to be counter-productive in the community.
.
#whatsapp #kominfo #indonesiajuara",0.1363636363636364,0.4545454545454545
1.552488101423219e+18,1.552488101423219e+18,id,2022-07-28 02:56:21,41035911.0,"#PembuktianIlmiah
#PembuktianIlmiah

https://t.co/Z9sZaxGEUd

Sepertinya hidup dinegara beraroma komunis... 🥴",0,0,0,0,"#Pembuktianilmiah
#Pembuktianilmiah

https://t.co/z9szaxgeud

Looks like living in a communist -scented country ... 🥴",0.0,0.0
1.552485453982405e+18,1.552485453982405e+18,en,2022-07-28 02:45:50,1.154040967067865e+18,"But why tho- 
https://t.co/FOpalff2om",0,0,0,0,"But why tho- 
https://t.co/FOpalff2om",0.0,0.0
1.552484603109442e+18,1.552198070519009e+18,id,2022-07-28 02:42:27,1.413094716543889e+18,@BuhaHtBalian Kan whatsapp uda daftar PSE kan. Tinggal minta aja bukti percakapan para oknumnya lewat kominfo. Buktiin kalo emang niat bongkar kejadian sebenarnya. Jgn blg kl history percakapannya ilang juga kek cctv 😏,0,0,0,0,"@Buhahtbusian right whatsapp already list pse right. Just ask for proof of the conversation of the elements through the Ministry of Communication and Information. Proof that the intention to unload the real incident. Don't have the History of the conversation, it also disappears cctv 😏",0.2571428571428571,0.4571428571428571
1.552481770813399e+18,1.552481770813399e+18,id,2022-07-28 02:31:12,1.254081556827656e+18,"Kominfo disebut bisa intip obrolan di WhatsApp dan Gmail berdasarkan aturan Permenkominfo Nomor 5 Tahun 2020 tentang PSE Lingkup Privat. Hal itu diungkap pakar keamanan siber dari CISSReC, Pratama Persadha. https://t.co/Iaxun2fiL1",0,0,0,0,"The Ministry of Communication and Information is said to be able to take a peek at the chat on WhatsApp and Gmail based on Permenkominfo rules number 5 of 2020 concerning PSE Private Scope. This was revealed by cyber security experts from Cissrec, Pratama Persadha. https://t.co/iaxun2fil1",0.25,0.5
1.552479328662827e+18,1.552479328662827e+18,id,2022-07-28 02:21:30,1.309595463650218e+18,"Aturan PSE Resmi Diberlakukan, Kominfo Punya Kuasa Intip Percakapan WhatsApp dan Gmail Walau Sudah Dienskripsi
https://t.co/Jjazh9Ejyz",2,0,0,0,"PSE rules are officially implemented, the Ministry of Communication and Information has the power to peek at Whatsapp and Gmail conversations even though it has been encrypted
https://t.co/jjazh9ejyz",0.0,0.0
1.552476617066566e+18,1.552476617066566e+18,en,2022-07-28 02:10:43,1.016528521705882e+18,Makin privacy diacak2 😵‍💫 https://t.co/I7LEAxsCNX,29,15,101,2,Makin privacy diacak2 😵‍💫 https://t.co/I7LEAxsCNX,0.0,0.0
1.552475159298474e+18,1.552475159298474e+18,id,2022-07-28 02:04:56,324512709.0,"gw (lewat whatsapp): mau ga jadi pacar aku?

crush gw: mau

pegawai kominfo: https://t.co/jv8QVbYOIg https://t.co/2NRsZ1XTFV",0,0,0,0,"I (via WhatsApp): Do you want to be my girlfriend?

Crush Gw: Want

KOMINFO EMPLOYEE: https://t.co/jv8qvbyoig https://t.co/2nrsz1xtfv",0.0,0.0
1.552469448560259e+18,1.552469448560259e+18,id,2022-07-28 01:42:14,1376399870.0,"Yang bener aja kalau isi chat Whatsapp pribadi bisa di tau sama kominfo, nerbener gakada privacy samasekali anj 😏🥲",0,2,1,0,"What is right if the contents of the personal whatsapp chat can be known with the Ministry of Communication and Information, Nerbener is not privacy at all anj 😏🥲",0.1428571428571428,0.4178571428571428
1.552469370311303e+18,1.552467613250638e+18,id,2022-07-28 01:41:56,1.436511563872039e+18,"@algonacci nah dari salah satu nomor tsb, ternyata ada yang nyangkut akun whatsapp nya. jadi dia setelah unduh wa sudah ada grup aktif dari pengguna sebelumnya.
Nah harusnya pemerintah (Kominfo) punya peran di sini sih",0,2,2,0,"@Algonacci Now from one of the numbers, it turns out there is someone who is involved in the WhatsApp account. So after downloading WA there is already an active group from previous users.
Well, the government (Kominfo) should have a role here",-0.15,0.3833333333333333
1.552467563728081e+18,1.552467563728081e+18,id,2022-07-28 01:34:45,1.084569967394095e+18,"Pidiokol bisa diintip juga dong??

Hati² bestie jangan vc sembarangan ntar diintip kominfo 🤣🤣🤣
@BankIpuuul @ms903cte @gondo_soe @Dh4n1eL33 @a_mantu71 @GnW_1_kuli 
https://t.co/VhWrhDPnh4",1,4,12,0,"Can you peek at Pidiokol?

Be careful, don't be vc, you will be peeked at the Ministry of Communication and Information 🤣🤣🤣
@Bankipuul @ms903cte @gondo_soe @dh4n1el33 @a_mantu71 @gnw_1_kuli
https://t.co/vhwrhdpnh4",-0.1,1.0
1.552462505876025e+18,1.552462505876025e+18,id,2022-07-28 01:14:39,1.190903184396452e+18,"Orang yang lagi dirty talk sama pacarnya di WhatsApp 
Kominfo : 👁️👄👁️ https://t.co/tatsTAqkaK",0,0,0,0,"People who are dirty talk with his girlfriend on Whatsapp
Kominfo: 👁️👄👁️ https://t.co/tatstaqkak",-0.6,0.8
1.552462485935968e+18,1.552462485935968e+18,id,2022-07-28 01:14:34,1.28995455641197e+18,"Dah yg ada group wa jaga jari ya :-)

Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail
https://t.co/GR3FZuosy8",90,32,209,6,"By the group, he takes care of your fingers :-)

Through PSE rules, Kominfo can peek at Whatsapp and Gmail conversations
https://t.co/gr3fzuosy8",0.5,1.0
1.552461737643102e+18,1.552153539069514e+18,id,2022-07-28 01:11:36,3067327033.0,@txtfrombrand Kalau pakai verifikasi dua langkah jangankan Kominfo pihak WhatsApp saja ga bisa ngintip isi percakapan WA.,0,0,0,0,"@txtfrombrand If you use two -step verification, let alone the WhatsApp Communication and Information, can't peek at the contents of the conversation WA.",0.0,0.0
1.552452009848357e+18,1.552452009848357e+18,id,2022-07-28 00:32:56,254460070.0,Whatsapp gue isinya kalo ga kerjaan ya gibah. Mostly kerjaan sih jd pasti kominfo tidak tertarik☺️👋 https://t.co/wwEV1Bqc39,0,1,0,0,"WhatsApp, I contain it if I don't work, it's gibah. Mostly work, so surely Kominfo is not interested",0.2916666666666667,0.6296296296296297
1.552449565973852e+18,1.552449565973852e+18,id,2022-07-28 00:23:14,1.154626505973981e+18,Biarin deh kominfo jd saksi kebodohanku kalo bales whatsapp kamu https://t.co/mzlJvpsAzW,0,0,1,0,Let Kominfo be a witness to my stupidity if you reply to your whatsapp https://t.co/mzljvpsazw,-0.6,1.0
1.552448769333264e+18,1.552448769333264e+18,id,2022-07-28 00:20:04,17128975.0,Kominfo Bisa Minta Data Chat Pengguna WhatsApp Pakai PSE? https://t.co/VEtsYQCEsC,8,4,10,4,Kominfo can ask for WhatsApp user chat data using PSE? https://t.co/vetsyqcesc,0.0,0.0
1.552442770744549e+18,1.55227624628897e+18,id,2022-07-27 23:56:14,1.326699851346661e+18,"@txtdrpemerintah Sebenarnya ini untuk menekan angka ""nembak"" lewat chat whatsapp dengan perhitungan ""kalo ditolak malu nih diliat KOMINFO"" :v",0,1,1,0,"@TXTDRPEMPEMERINTAH Actually this is to reduce the number of ""shoot"" through WhatsApp chat with the calculation ""if rejected ashamed of the Kominfo"": v",0.0,0.1
1.552441977069007e+18,1.552441977069007e+18,id,2022-07-27 23:53:04,1.326942591741391e+18,"Nah lhoo... 🙄🙄

Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/yPf2bsK7KQ",2,1,0,0,"Well, lhoo ... 🙄🙄

Through PSE rules, Kominfo can take a peek at WhatsApp and Gmail conversations https://t.co/ypf2bsk7kq",0.0,0.0
1.552439414554792e+18,1.552439414554792e+18,id,2022-07-27 23:42:54,1.517160639738774e+18,"Rezim Mulai Phobia Terhadap Rakyat Sendiri...

Aturan PSE Bikin Kominfo Bisa Intip Percakapan WhatsApp? https://t.co/ypHYZuajCw",0,0,0,0,"The regime starts phobia against the people themselves ...

PSE rules make Kominfo peek at WhatsApp conversations? https://t.co/yphyzuajcw",0.0,0.0
1.552439138007523e+18,1.552178241951379e+18,id,2022-07-27 23:41:48,324512709.0,"@convomfs gw (lewat whatsapp): mau ga jadi pacar aku?

crush gw: mau

pegawai kominfo: https://t.co/rBOATmi8qu",5,2,43,0,"@Convomfs I (via WhatsApp): Do you want to be my girlfriend?

Crush Gw: Want

Kominfo Employee: https://t.co/rboatmi8qu",0.0,0.0
1.552435407388025e+18,1.552178241951379e+18,id,2022-07-27 23:26:58,2814707197.0,"@convomfs Keknya ga deh, pihak whatsapp sekalipun gabisa ngintip apalagi kominfo. Lagian klo send sesuatu yg jelas sumbernya kack, dan jg dasarnya apa🙄",0,0,0,0,"@Convomfs Keknya is not, even WhatsApp can't peek, especially Kominfo. Besides, if it's something clear, the source is kack, and what basis is",0.05000000000000001,0.6916666666666667
1.552433991068054e+18,1.552433991068054e+18,zxx,2022-07-27 23:21:20,1.151401029008679e+18,https://t.co/DWp4wyfq5H,0,0,0,0,,,
1.552433891386216e+18,1.552433891386216e+18,zxx,2022-07-27 23:20:57,8.809511116912394e+17,https://t.co/EhLV1bOxEF,0,0,0,0,,,
1.552428171504636e+18,1.552428171504636e+18,id,2022-07-27 22:58:13,135815019.0,"Pakar siber mengungkapkan dengan aturan PSE Lingkup Privat, memungkinkan Kementerian Kominfo mengintip isi percakapan WhatsApp kalian. Kenapa dan Kok Bisa? https://t.co/HwBLRFmEAo",0,0,2,0,"Siber experts revealed that with the PSE rules of the private scope, allowing the Ministry of Communication and Information, peeking at the contents of your WhatsApp conversation. Why and how come? https://t.co/hwblrfmeao",0.0,0.375
1.552414875183628e+18,1.552414875183628e+18,id,2022-07-27 22:05:23,2330176604.0,Kominfo geleng-geleng liat segimana banyak chat whatsapp sama gmail yang gak gue baca dan bales. https://t.co/KmS0m7K2k4,0,0,0,0,Kominfo shakes to see a lot of chat whatsapp with Gmail that I don't read and reply. https://t.co/kms0m7k2k4,0.0,0.0
1.552397234360107e+18,1.552397234360107e+18,qme,2022-07-27 20:55:17,114478093.0,"#BlokirKominfo
 https://t.co/0wVcdwiYMb",1,0,3,0,,,
